transaction_id,timestamp,date_id,sender_bank_id,receiver_bank_id,payer_app,merchant_id,region_id,transaction_type,amount,device_type,status,hour_of_day,failure_reason,is_success,is_failed
UPI0004021,2024-02-18 16:32:00,20241018,4,1,PhonePe,35,15,P2P,127.8453435905995,Tablet,SUCCESS,16,None,1,0
UPI0004022,2024-01-18 22:26:00,20240723,3,10,Paytm,1,14,P2M,501.6268166937071,Mobile,SUCCESS,3,None,1,0
UPI0004023,2024-07-17 06:03:00,20240506,5,10,PhonePe,5,9,P2M,456.921679792642,Mobile,SUCCESS,10,None,1,0
UPI0004024,2024-04-14 01:28:00,20240526,10,6,GOOGLE PAY,29,2,P2P,118.22979050034097,Mobile,SUCCESS,19,None,1,0
UPI0004025,2024-06-15 18:30:00,20241016,3,1,PhonePe,32,12,P2M,3141.355248923292,Mobile,SUCCESS,11,None,1,0
UPI0004026,2024-02-21 21:37:00,20240312,6,5,PhonePe,4,13,P2M,329.57664872609297,Mobile,SUCCESS,7,None,1,0
UPI0004027,2024-03-17 13:31:00,20240202,1,8,Google Pay,37,2,P2M,406.7913421878519,Web,SUCCESS,20,None,1,0
UPI0004028,2024-06-10 01:12:00,20240411,8,8,PhonePe,46,8,P2M,407.581923923169,Mobile,SUCCESS,15,None,1,0
UPI0004029,2024-09-09 12:58:00,20240310,9,8,PhonePe,33,5,P2M,592.9268463702715,Mobile,SUCCESS,20,None,1,0
UPI0004030,2024-05-31 09:13:00,20240302,10,8,PhonePe,37,7,P2P,241.93059852179437,Mobile,SUCCESS,16,None,1,0
UPI0004031,2024-07-17 10:22:00,20240618,9,1,PhonePe,38,13,P2M,1506.9353686380168,Tablet,SUCCESS,20,None,1,0
UPI0004032,2024-07-10 01:30:00,20241021,7,7,Google Pay,37,9,P2P,1884.1402072702076,Mobile,SUCCESS,10,None,1,0
UPI0004033,2024-04-08 07:17:00,20240910,6,10,Google Pay,27,3,P2P,32.93859085639496,Mobile,SUCCESS,8,None,1,0
UPI0004034,2024-04-12 23:04:00,20240409,9,5,PhonePe,38,8,P2M,252.3250397109565,Tablet,SUCCESS,11,None,1,0
UPI0004035,2024-06-04 01:36:00,20240604,1,6,PhonePe,1,11,P2M,1259.8104204558645,Tablet,SUCCESS,13,None,1,0
UPI0004036,2024-01-12 21:14:00,20240621,3,3,PhonePe,10,13,P2M,571.866764647279,Mobile,FAILED,17,Network Timeout,0,1
UPI0004037,2024-09-07 12:52:00,20240522,1,9,PhonePe,24,2,P2M,90.20941432105712,POS,SUCCESS,2,None,1,0
UPI0004038,2024-08-12 14:47:00,20241220,3,4,PhonePe,6,4,P2M,206.66467471711493,POS,SUCCESS,18,None,1,0
UPI0004039,2024-04-22 22:25:00,20241213,3,10,PhonePe,23,5,P2M,2029.0269294642603,POS,SUCCESS,11,None,1,0
UPI0004040,2024-05-16 05:27:00,20241230,5,6,Paytm,23,2,P2M,49.11058686450509,POS,SUCCESS,20,None,1,0
UPI0004041,2024-04-30 23:56:00,20240602,7,4,Paytm,25,6,P2M,384.3070020292052,POS,SUCCESS,22,None,1,0
UPI0004042,2024-08-26 06:01:00,20241016,9,6,PhonePe,35,10,P2P,294.58217329055174,Mobile,SUCCESS,20,None,1,0
UPI0004043,2024-10-05 08:22:00,20240926,6,1,PhonePe,18,10,P2P,206.92309267300294,Mobile,SUCCESS,17,None,1,0
UPI0004044,2024-02-09 10:03:00,20241019,1,10,Amazon Pay,50,12,P2P,225.98279933714636,Web,SUCCESS,20,None,1,0
UPI0004045,2024-05-31 14:08:00,20240229,1,5,MobiKwik,2,5,P2M,703.2132360260006,Mobile,SUCCESS,19,None,1,0
UPI0004046,2024-01-06 07:55:00,20241211,5,5,Google Pay,14,8,P2M,760.1879710849587,Mobile,SUCCESS,8,None,1,0
UPI0004047,2024-06-14 19:06:00,20241209,7,5,Google Pay,44,14,P2P,485.44490728770074,Mobile,SUCCESS,2,None,1,0
UPI0004048,2024-03-31 00:57:00,20241018,9,7,Freecharge,46,10,P2P,697.5151269264861,Mobile,SUCCESS,16,None,1,0
UPI0004049,2024-05-02 15:47:00,20240728,4,8,PhonePe,45,7,P2P,279.9338265731715,Mobile,SUCCESS,21,None,1,0
UPI0004050,2024-06-16 15:38:00,20240614,2,7,PhonePe,4,8,P2P,1740.256518732467,Tablet,SUCCESS,16,None,1,0
UPI0004051,2024-04-28 12:44:00,20240331,2,2,Google Pay,24,4,P2M,785.0346803625843,Mobile,SUCCESS,19,None,1,0
UPI0004052,2024-05-24 14:11:00,20240123,7,8,PhonePe,16,13,P2M,166.70698678459473,Mobile,SUCCESS,20,None,1,0
UPI0004053,2024-10-06 17:07:00,20241217,10,7,Amazon Pay,4,6,P2M,603.905484094944,Mobile,SUCCESS,23,None,1,0
UPI0004054,2024-10-23 21:22:00,20240317,1,10,Google Pay,21,11,P2M,1162.4374587299744,Mobile,SUCCESS,16,None,1,0
UPI0004055,2024-01-03 05:45:00,20240505,1,3,Amazon Pay,2,9,P2M,425.5878705814583,Mobile,SUCCESS,5,None,1,0
UPI0004056,2024-05-18 11:18:00,20240611,1,9,PhonePe,18,15,P2M,104.44626513286617,Mobile,SUCCESS,22,None,1,0
UPI0004057,2024-11-05 13:10:00,20240904,6,9,PhonePe,29,5,P2P,37.202523147277525,Mobile,SUCCESS,20,None,1,0
UPI0004058,2024-07-13 08:47:00,20240407,4,1,Amazon Pay,42,10,P2P,723.2786275668241,Mobile,SUCCESS,21,None,1,0
UPI0004059,2024-03-16 23:38:00,20240319,9,10,Google Pay,5,11,P2P,89.97392460247801,Mobile,SUCCESS,1,None,1,0
UPI0004060,2024-08-05 12:32:00,20240430,9,9,BHIM,22,11,P2M,121.96247664685254,Web,SUCCESS,11,None,1,0
UPI0004061,2024-02-23 14:24:00,20240430,6,9,PhonePe,21,14,P2M,126.78557505519373,POS,SUCCESS,12,None,1,0
UPI0004062,2024-01-08 04:46:00,20240122,1,10,PhonePe,39,8,P2M,102.35249128794605,Mobile,SUCCESS,11,None,1,0
UPI0004063,2024-08-19 09:44:00,20240523,6,3,Paytm,13,7,P2P,220.17835866674505,Mobile,SUCCESS,19,None,1,0
UPI0004064,2024-07-07 15:21:00,20240721,4,1,PhonePe,45,9,P2M,364.0144874590857,Mobile,SUCCESS,20,None,1,0
UPI0004065,2024-10-03 10:07:00,20240612,9,7,Amazon Pay,14,5,P2M,137.13409320502356,Mobile,FAILED,12,Bank Server Downtime,0,1
UPI0004066,2024-05-06 18:52:00,20240508,8,6,PhonePe,26,2,P2P,117.66502461906524,Tablet,SUCCESS,19,None,1,0
UPI0004067,2024-11-08 03:08:00,20241201,10,9,PhonePe,41,14,P2M,213.74341526895248,POS,SUCCESS,13,None,1,0
UPI0004068,2024-06-03 03:25:00,20240404,4,6,Paytm,20,7,P2P,251.13086179246116,Tablet,SUCCESS,17,None,1,0
UPI0004069,2024-09-27 08:53:00,20241104,4,2,PhonePe,38,11,P2P,456.5384266559062,Web,SUCCESS,7,None,1,0
UPI0004070,2024-02-06 07:25:00,20240811,5,6,PhonePe,1,4,P2P,429.715054966288,Mobile,SUCCESS,14,None,1,0
UPI0004071,2024-02-05 19:49:00,20240826,9,4,PhonePe,49,3,P2M,75.40984599645338,Mobile,SUCCESS,10,None,1,0
UPI0004072,2024-10-13 20:29:00,20240411,6,9,Paytm,37,15,P2M,923.3386743804755,Mobile,FAILED,19,Bank Server Downtime,0,1
UPI0004073,2024-11-01 11:44:00,20241219,4,8,PhonePe,8,3,P2M,63.58974517004741,Mobile,SUCCESS,19,None,1,0
UPI0004074,2024-12-10 12:35:00,20240623,10,9,Paytm,49,14,P2M,443.9620863392098,Web,SUCCESS,15,None,1,0
UPI0004075,2024-04-28 07:16:00,20240704,4,8,MobiKwik,43,10,P2P,280.4052110503536,Mobile,SUCCESS,16,None,1,0
UPI0004076,2024-01-09 12:53:00,20240331,9,2,PhonePe,12,7,P2M,2483.386499600209,Web,SUCCESS,15,None,1,0
UPI0004077,2024-12-24 16:28:00,20240624,7,9,PhonePe,19,6,P2P,190.53725664017725,Web,SUCCESS,19,None,1,0
UPI0004078,2024-08-08 17:27:00,20240906,1,2,PhonePe,47,2,P2P,348.85905264598716,Web,SUCCESS,12,None,1,0
UPI0004079,2024-03-31 23:39:00,20241208,5,3,Google Pay,19,6,P2M,359.7686513753476,Mobile,SUCCESS,9,None,1,0
UPI0004080,2024-10-06 13:55:00,20241108,7,2,Paytm,50,6,P2M,677.6360618775759,Web,SUCCESS,15,None,1,0
UPI0004081,2024-11-26 08:52:00,20240227,10,1,MobiKwik,14,2,P2M,1361.9100439934173,POS,SUCCESS,6,None,1,0
UPI0004082,2024-04-14 01:23:00,20240130,6,9,Freecharge,34,15,P2M,454.8232681440762,Tablet,SUCCESS,12,None,1,0
UPI0004083,2024-10-08 16:13:00,20241214,1,2,PhonePe,11,14,P2M,5285.490767815464,Mobile,SUCCESS,10,None,1,0
UPI0004084,2024-10-15 19:19:00,20241027,4,1,PhonePe,32,2,P2M,242.62549681880168,Mobile,SUCCESS,15,None,1,0
UPI0004085,2024-07-02 13:15:00,20240225,10,1,PhonePe,42,9,P2P,1395.5702640780644,Mobile,SUCCESS,15,None,1,0
UPI0004086,2024-08-19 22:17:00,20241107,5,7,Google Pay,42,14,P2P,439.62006475269794,,FAILED,20,Merchant Issue,0,1
UPI0004087,2024-04-08 07:25:00,20241005,4,3,PhonePe,21,2,P2P,391.0210207717195,Web,SUCCESS,17,None,1,0
UPI0004088,2024-12-06 01:01:00,20241219,9,7,BHIM,49,2,P2P,77.25626760970405,Mobile,SUCCESS,9,None,1,0
UPI0004089,2024-12-25 15:31:00,20240228,5,3,Google Pay,22,5,P2P,668.4010457962755,Mobile,SUCCESS,8,None,1,0
UPI0004090,2024-12-25 02:50:00,20241029,8,3,PhonePe,32,9,P2P,252.73993001889536,POS,SUCCESS,21,None,1,0
UPI0004091,2024-09-26 02:25:00,20240513,1,2,Paytm,45,9,P2M,319.9249636280481,Mobile,SUCCESS,21,None,1,0
UPI0004092,2024-01-16 16:04:00,20240721,6,3,Google Pay,2,14,P2M,325.0316088457506,Mobile,SUCCESS,12,None,1,0
UPI0004093,2024-05-14 10:23:00,20240404,1,3,Freecharge,35,14,P2P,634.7823059088047,Mobile,SUCCESS,12,None,1,0
UPI0004094,2024-06-11 14:20:00,20240126,2,9,Paytm,39,10,P2M,1348.1729885104635,Mobile,SUCCESS,10,None,1,0
UPI0004095,2024-12-17 17:35:00,20240912,6,6,Google Pay,22,1,P2M,263.6253005311441,Mobile,SUCCESS,20,None,1,0
UPI0004096,2024-07-19 09:15:00,20240128,7,5,PhonePe,15,3,P2M,222.86529870652672,Mobile,SUCCESS,23,None,1,0
UPI0004097,2024-07-15 14:18:00,20240619,2,10,Google Pay,37,12,P2M,444.2538239381497,Tablet,SUCCESS,16,None,1,0
UPI0004098,2024-02-23 12:44:00,20240312,5,5,Google Pay,26,15,P2P,93.61154718577276,Mobile,SUCCESS,11,None,1,0
UPI0004099,2024-10-17 13:10:00,20241202,5,9,BHIM,7,2,P2P,117.73983900908034,Mobile,SUCCESS,8,None,1,0
UPI0004100,2024-05-03 16:55:00,20240612,5,4,BHIM,32,13,P2M,618.8966454672303,Mobile,SUCCESS,10,None,1,0
UPI0004101,2024-02-03 09:17:00,20240309,9,10,Amazon Pay,48,7,P2P,167.16510420122395,Mobile,SUCCESS,19,None,1,0
UPI0004102,2024-12-27 12:49:00,20241215,10,2,Paytm,19,3,P2M,857.4795932854387,Mobile,SUCCESS,23,None,1,0
UPI0004103,2024-03-10 14:04:00,20240908,1,6,Google Pay,40,11,P2M,292.05236526225184,Mobile,SUCCESS,17,None,1,0
UPI0004104,2024-01-06 03:19:00,20240305,10,5,Google Pay,6,8,P2M,217.35530915481675,Mobile,SUCCESS,9,None,1,0
UPI0004105,2024-01-29 05:22:00,20240509,1,9,Google Pay,3,4,P2M,1297.4440151234462,Web,SUCCESS,12,None,1,0
UPI0004106,2024-06-14 02:27:00,20240716,10,3,PhonePe,28,10,P2P,149.7110858281286,Mobile,SUCCESS,10,None,1,0
UPI0004107,2024-02-07 04:05:00,20241011,7,4,PHONEPE,13,3,P2M,-330.7522663307885,Web,SUCCESS,23,None,1,0
UPI0004108,2024-11-04 10:14:00,20241231,8,4,PhonePe,24,9,P2M,154.52584987613363,Mobile,SUCCESS,8,None,1,0
UPI0004109,2024-07-06 22:52:00,20241103,3,7,Paytm,20,12,P2P,324.7620360945915,Mobile,SUCCESS,21,None,1,0
UPI0004110,2024-04-28 22:55:00,20240106,6,3,PhonePe,49,6,P2P,712.175605412487,POS,SUCCESS,20,None,1,0
UPI0004111,2024-01-02 18:26:00,20240623,6,5,Google Pay,18,3,P2M,396.7061966128741,Mobile,SUCCESS,10,None,1,0
UPI0004112,2024-06-24 13:07:00,20240118,4,7,PhonePe,4,13,P2M,314.9922391783722,Mobile,SUCCESS,12,None,1,0
UPI0004113,2024-02-25 04:16:00,20240420,6,3,Paytm,13,2,P2P,282.03346296887463,Mobile,SUCCESS,9,None,1,0
UPI0004114,2024-12-23 08:57:00,20240408,10,3,PhonePe,44,5,P2M,455.0216545640544,Mobile,SUCCESS,18,None,1,0
UPI0004115,2024-04-16 18:55:00,20240407,2,2,Google Pay,25,1,P2P,565.1042765707878,Web,SUCCESS,6,None,1,0
UPI0004116,2024-06-22 21:48:00,20240323,5,2,BHIM,25,5,P2M,554.9504343818435,POS,SUCCESS,12,None,1,0
UPI0004117,2024-01-07 23:51:00,20240526,4,10,Google Pay,42,1,P2P,406.71944836214857,Mobile,FAILED,20,KYC/Verification Issue,0,1
UPI0004118,2024-02-17 09:42:00,20240701,3,9,PhonePe,11,9,P2P,163.8672436906388,POS,SUCCESS,19,None,1,0
UPI0004119,2024-03-16 11:37:00,20241215,5,2,Google Pay,42,2,P2M,280.4804903230736,Web,SUCCESS,8,None,1,0
UPI0004120,2024-01-19 12:46:00,20240602,2,6,MobiKwik,15,1,P2P,194.36432182428214,Mobile,FAILED,18,UPI ID Invalid,0,1
UPI0004121,2024-09-22 01:38:00,20240109,2,2,Google Pay,39,13,P2M,521.4869352522393,Mobile,SUCCESS,6,None,1,0
UPI0004122,2024-12-12 02:20:00,20240801,9,9,PhonePe,1,2,P2M,241.14387813170796,Web,SUCCESS,13,None,1,0
UPI0004123,2024-12-26 01:38:00,20240420,4,8,Paytm,20,6,P2M,249.1949792861738,Mobile,SUCCESS,12,None,1,0
UPI0004124,2024-04-07 17:17:00,20240223,4,8,Google Pay,28,15,P2M,1861.0686445799133,Mobile,SUCCESS,20,None,1,0
UPI0004125,2024-10-15 05:37:00,20240902,7,4,MobiKwik,25,7,P2P,296.0185700437679,Mobile,SUCCESS,16,None,1,0
UPI0004126,2024-07-03 16:22:00,20240908,8,4,PhonePe,47,7,P2M,37.75095546751453,Mobile,SUCCESS,6,None,1,0
UPI0004127,2024-01-17 09:29:00,20240507,9,9,Freecharge,18,11,P2M,2422.8639750674,Mobile,SUCCESS,16,None,1,0
UPI0004128,2024-02-03 19:10:00,20240319,7,6,Paytm,38,9,P2M,329.79858839440936,POS,SUCCESS,6,None,1,0
UPI0004129,2024-07-19 02:57:00,20240628,3,6,Google Pay,45,13,P2P,226.78615744170497,Mobile,SUCCESS,19,None,1,0
UPI0004130,2024-06-04 07:44:00,20240614,3,10,Paytm,15,15,P2P,225.7792915923803,Tablet,SUCCESS,10,None,1,0
UPI0004131,2024-01-04 04:06:00,20241220,8,9,PhonePe,38,9,P2P,221.08616074530323,POS,SUCCESS,21,None,1,0
UPI0004132,2024-12-06 10:28:00,20240113,9,4,PHONEPE,18,15,P2P,1444.5899959850237,Mobile,SUCCESS,20,None,1,0
UPI0004133,2024-09-24 13:27:00,20240306,10,1,PHONEPE,23,2,P2M,167.2624099123629,Mobile,SUCCESS,20,None,1,0
UPI0004134,2024-07-02 04:53:00,20241019,9,3,Google Pay,15,12,P2M,166.97455353818063,Mobile,SUCCESS,21,None,1,0
UPI0004135,2024-12-27 16:45:00,20241213,7,8,Google Pay,17,8,P2P,269.09655471661756,Mobile,SUCCESS,15,None,1,0
UPI0004136,2024-12-21 23:52:00,20240817,2,2,Amazon Pay,7,9,P2P,51.354391210357235,Mobile,SUCCESS,22,None,1,0
UPI0004137,2024-12-22 01:28:00,20240425,5,4,Google Pay,39,13,P2P,200.66265885875802,Mobile,SUCCESS,15,None,1,0
UPI0004138,2024-04-04 02:09:00,20240317,2,10,Paytm,8,4,P2M,1063.3540156056927,Mobile,SUCCESS,10,None,1,0
UPI0004139,2024-11-18 22:43:00,20241104,5,5,Google Pay,37,9,P2P,476.2539449393247,Mobile,SUCCESS,22,None,1,0
UPI0004140,2024-07-03 15:13:00,20240808,7,3,BHIM,36,3,P2M,631.0550626813432,Mobile,SUCCESS,11,None,1,0
UPI0004141,2024-09-22 22:38:00,20240529,7,6,PhonePe,44,13,P2P,162.3526313954358,Web,SUCCESS,6,None,1,0
UPI0004142,2024-11-10 16:24:00,20240608,3,10,PhonePe,30,2,P2P,48.88441660920462,POS,SUCCESS,21,None,1,0
UPI0004143,2024-02-29 17:20:00,20240224,7,3,PhonePe,8,3,P2M,714.0310556727782,Mobile,SUCCESS,9,None,1,0
UPI0004144,2024-06-13 03:07:00,20241029,4,6,Freecharge,15,6,P2M,103.83246229743854,Mobile,SUCCESS,21,None,1,0
UPI0004145,2024-02-17 12:48:00,20240118,7,8,Google Pay,39,8,P2P,53.21833254041259,Mobile,SUCCESS,15,None,1,0
UPI0004146,2024-04-12 08:41:00,20241226,10,6,Paytm,14,4,P2M,133.92415083928682,Mobile,SUCCESS,20,None,1,0
UPI0004147,2024-05-31 20:20:00,20240302,3,9,PhonePe,41,9,P2P,151.953690820884,Mobile,SUCCESS,12,None,1,0
UPI0004148,2024-11-09 01:44:00,20240215,2,5,Google Pay,37,13,P2M,88.22798293909554,Mobile,SUCCESS,19,None,1,0
UPI0004149,2024-11-11 00:59:00,20240127,10,8,Amazon Pay,32,2,P2P,341.39469728691563,Mobile,SUCCESS,17,None,1,0
UPI0004150,2024-05-22 13:43:00,20240628,5,4,Google Pay,5,14,P2P,4261.661445846643,POS,SUCCESS,5,None,1,0
UPI0004151,2024-04-30 23:56:00,20240121,3,1,PhonePe,28,11,P2M,312.88757301818606,Mobile,SUCCESS,21,None,1,0
UPI0004152,2024-07-13 23:28:00,20240404,3,4,BHIM,11,10,P2M,155.84863059787176,Mobile,SUCCESS,18,None,1,0
UPI0004153,2024-11-29 14:22:00,20241019,5,2,PhonePe,50,9,P2P,355.0991790904728,Mobile,SUCCESS,18,None,1,0
UPI0004154,2024-12-23 10:50:00,20241001,4,8,Google Pay,18,10,P2P,1004.1027680115271,POS,SUCCESS,3,None,1,0
UPI0004155,2024-03-23 06:39:00,20240505,10,5,PhonePe,22,6,P2M,25.24864286382961,POS,SUCCESS,13,None,1,0
UPI0004156,2024-03-09 23:36:00,20240113,4,8,Amazon Pay,44,9,P2M,200.94910685289526,Mobile,SUCCESS,13,None,1,0
UPI0004157,2024-09-15 04:38:00,20240227,5,8,MobiKwik,2,1,P2P,447.45753490167795,Mobile,SUCCESS,6,None,1,0
UPI0004158,2024-04-20 03:59:00,20240718,3,6,PhonePe,41,2,P2M,501.75493174374435,Mobile,SUCCESS,20,None,1,0
UPI0004159,2024-03-14 12:41:00,20240619,8,10,BHIM,15,9,P2P,187.94122698167126,Mobile,SUCCESS,12,None,1,0
UPI0004160,2024-01-12 09:48:00,20241109,8,5,Amazon Pay,5,13,P2P,67.98759013646905,Mobile,SUCCESS,10,None,1,0
UPI0004161,2024-05-27 11:02:00,20240625,6,7,Paytm,10,1,P2P,416.58435960672796,Mobile,SUCCESS,23,None,1,0
UPI0004162,2024-05-23 21:43:00,20240522,9,7,Paytm,28,1,P2M,132.68833067229002,Mobile,SUCCESS,20,None,1,0
UPI0004163,2024-07-25 06:19:00,20240816,3,8,Paytm,12,8,P2M,13.696019416233522,Mobile,SUCCESS,19,None,1,0
UPI0004164,2024-03-14 21:07:00,20241102,6,5,PhonePe,42,11,P2M,377.27025748226777,Web,SUCCESS,17,None,1,0
UPI0004165,2024-09-18 05:16:00,20241026,8,5,PhonePe,4,13,P2M,439.4524458615328,Mobile,SUCCESS,18,None,1,0
UPI0004166,2024-09-05 07:49:00,20240223,9,9,PhonePe,28,3,P2M,255.37412947517927,Mobile,SUCCESS,22,None,1,0
UPI0004167,2024-06-18 00:49:00,20240602,4,10,PhonePe,2,14,P2M,2471.6842704915302,Mobile,SUCCESS,20,None,1,0
UPI0004168,2024-03-07 16:18:00,20241202,2,1,Google Pay,24,12,P2M,572.8431094504416,Web,SUCCESS,9,None,1,0
UPI0004169,2024-07-04 20:11:00,20241022,8,10,PhonePe,37,11,P2M,386.5255170349216,Mobile,SUCCESS,13,None,1,0
UPI0004170,2024-09-03 21:25:00,20241016,6,10,Google Pay,45,10,P2P,1926.4698872947465,Mobile,SUCCESS,10,None,1,0
UPI0004171,2024-05-16 04:19:00,20240212,1,6,Google Pay,43,15,P2P,2994.8801004844727,Mobile,SUCCESS,19,None,1,0
UPI0004172,2024-04-06 18:27:00,20240523,9,6,PhonePe,37,4,P2M,946.7353081883426,Mobile,SUCCESS,18,None,1,0
UPI0004173,2024-07-04 03:47:00,20241031,5,5,PhonePe,43,14,P2M,192.7765710533981,POS,SUCCESS,18,None,1,0
UPI0004174,2024-05-10 15:19:00,20240217,7,6,Google Pay,26,12,P2P,549.7827053482342,Web,FAILED,14,Authentication Failure,0,1
UPI0004175,2024-05-26 16:10:00,20240919,4,2,MobiKwik,45,12,P2M,866.0083569847047,Mobile,SUCCESS,21,None,1,0
UPI0004176,2024-05-07 03:06:00,20240709,10,4,Google Pay,9,12,P2M,18.859429752035844,POS,SUCCESS,21,None,1,0
UPI0004177,2024-04-21 02:41:00,20240923,5,10,Amazon Pay,24,1,P2M,80.25478139526625,Mobile,SUCCESS,1,None,1,0
UPI0004178,2024-09-19 01:11:00,20240902,6,6,Freecharge,9,8,P2P,644.6391509120915,Mobile,SUCCESS,7,None,1,0
UPI0004179,2024-06-17 17:13:00,20240204,6,4,Paytm,8,10,P2M,290.57233258091003,Mobile,SUCCESS,10,None,1,0
UPI0004180,2024-06-19 14:48:00,20240217,10,3,Google Pay,12,9,P2P,615.1618616971962,Mobile,SUCCESS,9,None,1,0
UPI0004181,2024-08-27 02:05:00,20240503,7,8,Google Pay,37,15,P2P,739.7283861181741,Mobile,SUCCESS,15,None,1,0
UPI0004182,2024-05-12 12:39:00,20241207,1,5,PhonePe,30,2,P2P,112.95687150738429,,SUCCESS,23,None,1,0
UPI0004183,2024-02-06 19:00:00,20241208,9,6,PhonePe,29,14,P2M,258.83430981844737,Mobile,SUCCESS,15,None,1,0
UPI0004184,2024-11-08 05:56:00,20241006,1,4,PhonePe,28,7,P2M,388.18742173636156,Mobile,PENDING,11,None,0,0
UPI0004185,2024-01-21 14:42:00,20240328,6,1,PhonePe,22,7,P2P,908.5747830723244,Mobile,SUCCESS,16,None,1,0
UPI0004186,2024-07-28 07:49:00,20241214,4,3,PhonePe,32,10,P2M,910.0152672360888,Mobile,FAILED,19,Bank Server Downtime,0,1
UPI0004187,2024-04-07 06:39:00,20240919,5,6,PhonePe,9,13,P2M,47.300970461274495,Mobile,SUCCESS,19,None,1,0
UPI0004188,2024-03-19 09:24:00,20240419,9,3,Paytm,10,2,P2P,25.682694320948354,Mobile,SUCCESS,19,None,1,0
UPI0004189,2024-01-16 08:59:00,20240917,2,6,PhonePe,16,12,P2M,167.10041259968068,Mobile,SUCCESS,21,None,1,0
UPI0004190,2024-11-25 11:47:00,20240607,1,9,Google Pay,26,6,P2M,1292.7910216849925,Mobile,SUCCESS,12,None,1,0
UPI0004191,2024-06-06 04:05:00,20240624,10,2,Google Pay,32,10,P2M,168.80600417370331,Mobile,SUCCESS,6,None,1,0
UPI0004192,2024-05-05 09:34:00,20240328,3,9,Google Pay,31,7,P2P,4412.022845855754,POS,SUCCESS,19,None,1,0
UPI0004193,2024-09-28 14:32:00,20240823,5,2,Google Pay,7,3,P2M,69.27684582352957,Mobile,SUCCESS,11,None,1,0
UPI0004194,2024-01-15 09:17:00,20240410,10,5,Google Pay,43,11,P2P,97.63462490592852,POS,SUCCESS,19,None,1,0
UPI0004195,2024-07-25 15:27:00,20241203,8,7,PhonePe,37,11,P2P,146.4625053569688,Mobile,SUCCESS,14,None,1,0
UPI0004196,2024-06-30 02:58:00,20240223,7,3,Freecharge,14,6,P2M,103.6103805011907,Mobile,SUCCESS,22,None,1,0
UPI0004197,2024-07-21 03:05:00,20240402,1,3,Google Pay,8,2,P2M,117.34236474890949,,SUCCESS,18,None,1,0
UPI0004198,2024-02-15 20:55:00,20240215,4,5,Paytm,14,14,P2P,437.10944423778153,Web,SUCCESS,17,None,1,0
UPI0004199,2024-12-14 11:42:00,20240329,6,1,PhonePe,49,5,P2M,341.13548582801815,Tablet,SUCCESS,20,None,1,0
UPI0004200,2024-03-28 14:06:00,20240902,1,10,BHIM,50,13,P2M,98.40415390003047,Mobile,SUCCESS,9,None,1,0
UPI0004201,2024-09-05 17:18:00,20241212,7,3,PhonePe,22,6,P2M,359.63721808023394,Web,SUCCESS,16,None,1,0
UPI0004202,2024-09-30 03:50:00,20240227,8,8,BHIM,4,8,P2M,149.31323572994356,Web,SUCCESS,21,None,1,0
UPI0004203,2024-05-05 23:42:00,20240322,4,3,PhonePe,18,13,P2P,786.3746997979631,Mobile,SUCCESS,18,None,1,0
UPI0004204,2024-02-17 10:04:00,20240218,10,9,BHIM,25,11,P2M,465.8937329900201,Mobile,SUCCESS,9,None,1,0
UPI0004205,2024-04-18 21:08:00,20241022,10,2,MobiKwik,49,10,P2P,617.8756015416515,Mobile,SUCCESS,12,None,1,0
UPI0004206,2024-10-22 10:55:00,20240714,8,8,PhonePe,47,5,P2P,354.1833719266298,Mobile,SUCCESS,19,None,1,0
UPI0004207,2024-11-27 09:09:00,20240513,4,8,PhonePe,35,2,P2P,281.78896501483587,Tablet,SUCCESS,8,None,1,0
UPI0004208,2024-12-08 14:37:00,20240914,2,8,BHIM,28,8,P2P,412.51990735666834,Web,SUCCESS,12,None,1,0
UPI0004209,2024-03-23 04:59:00,20240201,7,1,Google Pay,26,6,P2M,7876.729405881342,Mobile,SUCCESS,11,None,1,0
UPI0004210,2024-08-09 14:09:00,20241011,6,2,PhonePe,30,9,P2P,178.34080001326842,Mobile,SUCCESS,17,None,1,0
UPI0004211,2024-02-25 23:02:00,20240204,8,9,Google Pay,5,8,P2P,716.2696598377067,Mobile,SUCCESS,10,None,1,0
UPI0004212,2024-09-16 15:49:00,20240731,5,4,Freecharge,14,5,P2P,710.237896596449,,FAILED,18,UPI ID Invalid,0,1
UPI0004213,2024-06-01 01:56:00,20240112,2,9,MobiKwik,29,1,P2M,5609.8484106006035,Mobile,SUCCESS,17,None,1,0
UPI0004214,2024-09-18 16:30:00,20240314,10,9,PhonePe,37,13,P2M,1380.3327252106976,Tablet,SUCCESS,20,None,1,0
UPI0004215,2024-09-07 00:13:00,20240816,10,7,Paytm,22,2,P2P,39.51315113335478,Mobile,SUCCESS,16,None,1,0
UPI0004216,2024-12-29 02:03:00,20240728,8,2,Google Pay,49,9,P2P,218.80661521075146,Mobile,SUCCESS,11,None,1,0
UPI0004217,2024-06-27 06:54:00,20240612,1,4,PhonePe,38,9,P2P,24.671789047975906,Web,SUCCESS,22,None,1,0
UPI0004218,2024-05-05 07:47:00,20240817,9,1,PhonePe,24,7,P2M,507.6412904749126,POS,SUCCESS,16,None,1,0
UPI0004219,2024-07-11 00:53:00,20241102,10,1,PhonePe,49,2,P2M,448.9743437693034,Mobile,SUCCESS,23,None,1,0
